size; duration; mean; reps
953000;0.198085;1.98E-4;1000
954000;0.229844;2.29E-4;1000
955000;0.205868;2.05E-4;1000
956000;0.232174;2.32E-4;1000
957000;0.262775;2.62E-4;1000
958000;0.366596;3.66E-4;1000
959000;0.224908;2.24E-4;1000
960000;0.228588;2.28E-4;1000
961000;0.230716;2.3E-4;1000
962000;0.215951;2.15E-4;1000
963000;0.224126;2.24E-4;1000
964000;0.222427;2.22E-4;1000
965000;0.231246;2.31E-4;1000
966000;0.24225;2.42E-4;1000
967000;0.335835;3.35E-4;1000
968000;0.220088;2.2E-4;1000
969000;0.217577;2.17E-4;1000
970000;0.580694;5.8E-4;1000
971000;0.209752;2.09E-4;1000
972000;0.204955;2.04E-4;1000
973000;0.265148;2.65E-4;1000
974000;0.241279;2.41E-4;1000
975000;0.375149;3.75E-4;1000
976000;0.216166;2.16E-4;1000
977000;0.244998;2.44E-4;1000
978000;0.222376;2.22E-4;1000
979000;0.232321;2.32E-4;1000
980000;0.433461;4.33E-4;1000
981000;0.205297;2.05E-4;1000
982000;0.208187;2.08E-4;1000
983000;0.245894;2.45E-4;1000
984000;0.265337;2.65E-4;1000
985000;0.254659;2.54E-4;1000
986000;0.249993;2.49E-4;1000
987000;0.251823;2.51E-4;1000
988000;0.481258;4.81E-4;1000
989000;0.28101;2.81E-4;1000
990000;0.258375;2.58E-4;1000
991000;0.228447;2.28E-4;1000
992000;0.245112;2.45E-4;1000
993000;0.271433;2.71E-4;1000
994000;0.249009;2.49E-4;1000
995000;0.296065;2.96E-4;1000
996000;0.27211;2.72E-4;1000
997000;0.32959;3.29E-4;1000
998000;1.158585;0.001158;1000
999000;0.222798;2.22E-4;1000
