size; duration; mean; reps
885000;1.571E-5;1.5E-8;1000
886000;1.8326E-5;1.8000001E-8;1000
887000;1.7458E-5;1.7E-8;1000
888000;1.6790998E-5;1.6E-8;1000
889000;1.738E-5;1.7E-8;1000
890000;1.8332E-5;1.8000001E-8;1000
891000;1.7356E-5;1.7E-8;1000
892000;1.9007999E-5;1.9E-8;1000
893000;1.8708E-5;1.8000001E-8;1000
894000;1.7553E-5;1.7E-8;1000
895000;1.7085998E-5;1.7E-8;1000
896000;1.7596001E-5;1.7E-8;1000
897000;1.3855E-5;1.3E-8;1000
898000;1.7342E-5;1.7E-8;1000
899000;1.6282E-5;1.6E-8;1000
900000;1.7498E-5;1.7E-8;1000
901000;1.9007999E-5;1.9E-8;1000
902000;1.8038001E-5;1.8000001E-8;1000
903000;1.7128E-5;1.7E-8;1000
904000;1.6000999E-5;1.6E-8;1000
905000;1.5245E-5;1.5E-8;1000
906000;1.8082E-5;1.8000001E-8;1000
907000;1.7663E-5;1.7E-8;1000
908000;1.6450002E-5;1.6E-8;1000
909000;1.7948E-5;1.7E-8;1000
910000;1.813E-5;1.8000001E-8;1000
911000;1.7986E-5;1.7E-8;1000
912000;1.7082E-5;1.7E-8;1000
913000;1.7495E-5;1.7E-8;1000
914000;1.629E-5;1.6E-8;1000
915000;1.5628E-5;1.5E-8;1000
916000;1.7784E-5;1.7E-8;1000
917000;1.7780001E-5;1.7E-8;1000
918000;1.6876998E-5;1.6E-8;1000
919000;1.7664E-5;1.7E-8;1000
920000;1.6626E-5;1.6E-8;1000
921000;1.6458E-5;1.6E-8;1000
922000;1.7154001E-5;1.7E-8;1000
923000;1.7227E-5;1.7E-8;1000
924000;1.6492E-5;1.6E-8;1000
925000;1.5043E-5;1.5E-8;1000
926000;1.6796E-5;1.6E-8;1000
927000;1.7292E-5;1.7E-8;1000
928000;1.6672E-5;1.6E-8;1000
929000;1.6457001E-5;1.6E-8;1000
930000;1.6577E-5;1.6E-8;1000
931000;1.726E-5;1.7E-8;1000
932000;1.6241E-5;1.6E-8;1000
933000;1.6164999E-5;1.6E-8;1000
934000;1.5286001E-5;1.5E-8;1000
935000;1.777E-5;1.7E-8;1000
936000;1.8125E-5;1.8000001E-8;1000
937000;1.8458999E-5;1.8000001E-8;1000
938000;2.1176E-5;2.1E-8;1000
939000;1.6624E-5;1.6E-8;1000
940000;1.6000999E-5;1.6E-8;1000
941000;1.7403E-5;1.7E-8;1000
942000;1.6457001E-5;1.6E-8;1000
943000;1.6168E-5;1.6E-8;1000
944000;1.589E-5;1.5E-8;1000
945000;1.8403E-5;1.8000001E-8;1000
946000;1.6749E-5;1.6E-8;1000
947000;1.8584E-5;1.8000001E-8;1000
948000;1.7710001E-5;1.7E-8;1000
949000;1.7756E-5;1.7E-8;1000
950000;1.7281E-5;1.7E-8;1000
951000;1.8962E-5;1.8000001E-8;1000
952000;1.5126E-5;1.5E-8;1000
953000;1.7614E-5;1.7E-8;1000
954000;1.7211E-5;1.7E-8;1000
955000;1.754E-5;1.7E-8;1000
956000;1.6369E-5;1.6E-8;1000
957000;1.895E-5;1.8000001E-8;1000
958000;1.6072E-5;1.6E-8;1000
959000;1.8838E-5;1.8000001E-8;1000
960000;1.7255E-5;1.7E-8;1000
961000;1.6166E-5;1.6E-8;1000
962000;1.6377E-5;1.6E-8;1000
963000;1.8978E-5;1.8000001E-8;1000
964000;1.5669999E-5;1.5E-8;1000
965000;1.7536E-5;1.7E-8;1000
966000;1.50979995E-5;1.5E-8;1000
967000;1.7107E-5;1.7E-8;1000
968000;1.6746999E-5;1.6E-8;1000
969000;1.8335E-5;1.8000001E-8;1000
970000;1.6153E-5;1.6E-8;1000
971000;1.8007E-5;1.8000001E-8;1000
972000;1.6699E-5;1.6E-8;1000
973000;1.6796E-5;1.6E-8;1000
974000;1.708E-5;1.7E-8;1000
975000;1.7712999E-5;1.7E-8;1000
976000;1.8522E-5;1.8000001E-8;1000
977000;2.1139E-5;2.1E-8;1000
978000;1.892E-5;1.8000001E-8;1000
979000;1.5915E-5;1.5E-8;1000
980000;1.906E-5;1.9E-8;1000
981000;1.7207001E-5;1.7E-8;1000
982000;1.683E-5;1.6E-8;1000
983000;1.8163999E-5;1.8000001E-8;1000
984000;1.6751E-5;1.6E-8;1000
985000;1.762E-5;1.7E-8;1000
986000;1.7094E-5;1.7E-8;1000
987000;1.854E-5;1.8000001E-8;1000
988000;1.7829E-5;1.7E-8;1000
989000;1.7616E-5;1.7E-8;1000
990000;1.8024999E-5;1.8000001E-8;1000
991000;1.6968E-5;1.6E-8;1000
992000;1.8171999E-5;1.8000001E-8;1000
993000;1.7265E-5;1.7E-8;1000
994000;1.6790002E-5;1.6E-8;1000
995000;1.6748E-5;1.6E-8;1000
996000;1.9474E-5;1.9E-8;1000
997000;1.7958E-5;1.7E-8;1000
998000;1.7418E-5;1.7E-8;1000
999000;1.4823E-5;1.4E-8;1000
