size; duration; mean; reps
3440;184.79558;1.847955;100
3450;186.56825;1.865682;100
3460;211.62073;2.116207;100
3470;188.64192;1.886419;100
3480;213.83263;2.138326;100
3490;185.2277;1.852277;100
3500;237.53888;2.375388;100
3510;207.15067;2.071506;100
3520;186.44147;1.864414;100
3530;214.37408;2.14374;100
3540;190.12283;1.901228;100
3550;186.638;1.86638;100
3560;208.99164;2.089916;100
3570;195.03946;1.950394;100
3580;192.8505;1.928504;100
3590;206.46275;2.064627;100
3600;191.26096;1.912609;100
3610;195.30441;1.953044;100
3620;198.91832;1.989183;100
3630;198.33647;1.983364;100
3640;221.86795;2.218679;100
3650;198.26645;1.982664;100
3660;191.48254;1.914825;100
3670;215.11855;2.151185;100
3680;196.11903;1.96119;100
3690;196.46425;1.964642;100
3700;209.4426;2.094425;100
3710;197.99239;1.979923;100
3720;230.10167;2.301016;100
3730;202.8125;2.028124;100
3740;197.37096;1.973709;100
3750;219.05203;2.19052;100
3760;190.80133;1.908013;100
3770;193.63745;1.936374;100
3780;231.19405;2.31194;100
3790;203.85013;2.038501;100
3800;216.12576;2.161257;100
3810;203.83363;2.038336;100
3820;206.01018;2.060101;100
3830;238.5095;2.385094;100
3840;194.70583;1.947058;100
3850;200.88692;2.008869;100
3860;234.3654;2.343654;100
3870;194.08388;1.940838;100
3880;224.27231;2.242722;100
3890;206.47733;2.064773;100
3900;203.22137;2.032213;100
3910;240.53041;2.405304;100
3920;202.25996;2.022599;100
3930;235.54033;2.355403;100
3940;204.99992;2.049999;100
3950;209.26155;2.092615;100
3960;232.1433;2.321432;100
3970;212.40521;2.124052;100
3980;214.10312;2.141031;100
3990;237.9649;2.379649;100
4000;218.47946;2.184794;100
4010;251.03932;2.510393;100
4020;214.98972;2.149897;100
4030;217.16925;2.171692;100
4040;240.35307;2.40353;100
4050;218.45395;2.184539;100
4060;224.91046;2.249104;100
4070;208.36865;2.083686;100
4080;218.39862;2.183986;100
4090;255.45642;2.554564;100
4100;220.64828;2.206482;100
4110;243.05542;2.430554;100
4120;227.75179;2.277517;100
4130;236.90305;2.36903;100
4140;208.05038;2.080503;100
4150;222.53845;2.225384;100
4160;222.19125;2.221912;100
4170;222.49353;2.224935;100
4180;220.87254;2.208725;100
4190;253.22289;2.532228;100
4200;217.42403;2.17424;100
4210;229.61395;2.296139;100
4220;222.4974;2.224974;100
4230;220.855;2.208549;100
4240;238.47258;2.384725;100
4250;228.51146;2.285114;100
4260;238.90543;2.389054;100
4270;219.994;2.19994;100
4280;220.30101;2.20301;100
4290;257.92587;2.579258;100
4300;222.5755;2.225755;100
4310;254.39658;2.543965;100
4320;224.87408;2.24874;100
4330;220.02168;2.200216;100
4340;242.20146;2.422014;100
4350;220.1603;2.201602;100
4360;253.266;2.532659;100
4370;235.50858;2.355085;100
4380;238.34026;2.383402;100
4390;227.68571;2.276857;100
4400;225.51561;2.255156;100
4410;265.09988;2.650998;100
4420;242.37871;2.423787;100
4430;250.91956;2.509195;100
4440;240.59584;2.405958;100
4450;253.81421;2.538142;100
4460;272.7646;2.727645;100
4470;233.42633;2.334263;100
4480;261.88034;2.618803;100
4490;231.48099;2.314809;100
4500;235.57275;2.355727;100
4510;237.68567;2.376856;100
4520;238.62047;2.386204;100
4530;267.35156;2.673515;100
4540;247.9925;2.479924;100
4550;295.92065;2.959206;100
4560;261.41592;2.614159;100
4570;247.21205;2.47212;100
4580;238.81284;2.388128;100
4590;237.58328;2.375832;100
4600;274.28845;2.742884;100
4610;240.1883;2.401882;100
4620;262.78665;2.627866;100
4630;245.2895;2.452895;100
4640;243.04008;2.4304;100
4650;246.14308;2.46143;100
4660;250.52785;2.505278;100
4670;283.48627;2.834862;100
4680;240.65459;2.406545;100
4690;270.43903;2.70439;100
4700;239.7723;2.397722;100
4710;259.76358;2.597635;100
4720;256.7784;2.567784;100
4730;246.74696;2.467469;100
4740;296.5252;2.965252;100
4750;261.86307;2.61863;100
4760;275.28455;2.752845;100
4770;246.15945;2.461594;100
4780;290.62778;2.906277;100
4790;253.4267;2.534267;100
4800;256.86737;2.568673;100
4810;265.0885;2.650885;100
4820;259.59204;2.59592;100
4830;258.81882;2.588188;100
4840;289.26578;2.892657;100
4850;261.77118;2.617711;100
4860;262.3591;2.62359;100
4870;263.3565;2.633565;100
4880;257.24542;2.572454;100
4890;266.714;2.66714;100
4900;282.17456;2.821745;100
4910;264.84628;2.648462;100
4920;300.0718;3.000717;100
4930;279.19183;2.791918;100
4940;302.9602;3.029602;100
4950;273.10803;2.73108;100
4960;300.39487;3.003948;100
4970;275.35376;2.753537;100
4980;237.51813;2.375181;100
4990;195.99612;1.959961;100
5000;339.32394;3.393239;100
5010;252.16104;2.52161;100
5020;312.90707;3.12907;100
5030;266.5918;2.665917;100
5040;296.1753;2.961752;100
5050;261.472;2.61472;100
5060;285.69504;2.85695;100
5070;277.8063;2.778062;100
5080;274.40076;2.744007;100
5090;286.21445;2.862144;100
5100;270.89548;2.708954;100
5110;282.86597;2.828659;100
5120;279.84003;2.7984;100
5130;300.19916;3.001991;100
5140;273.448;2.734479;100
5150;297.66785;2.976678;100
5160;269.75024;2.697502;100
5170;292.72998;2.927299;100
5180;270.76535;2.707653;100
5190;316.0443;3.160443;100
5200;275.46158;2.754615;100
5210;307.127;3.071269;100
5220;281.8869;2.818869;100
5230;266.58725;2.665872;100
5240;288.75574;2.887557;100
5250;286.92767;2.869276;100
5260;319.8706;3.198705;100
5270;284.3201;2.8432;100
5280;319.83017;3.198301;100
5290;286.37958;2.863795;100
5300;319.5586;3.195585;100
5310;283.84793;2.838479;100
5320;314.03967;3.140396;100
5330;265.47516;2.654751;100
5340;341.9821;3.41982;100
5350;296.47113;2.964711;100
5360;419.19205;4.19192;100
5370;328.9764;3.289764;100
5380;321.21005;3.2121;100
5390;297.83615;2.978361;100
5400;329.78683;3.297868;100
5410;288.86603;2.88866;100
5420;329.64288;3.296428;100
5430;282.7712;2.827712;100
5440;320.94907;3.20949;100
5450;302.26788;3.022678;100
5460;334.41037;3.344103;100
5470;274.69943;2.746994;100
5480;322.6836;3.226835;100
5490;292.86;2.928599;100
5500;326.2041;3.26204;100
5510;281.8105;2.818104;100
5520;326.51904;3.26519;100
5530;293.6618;2.936617;100
5540;322.56296;3.225629;100
5550;313.9659;3.139659;100
5560;334.66156;3.346615;100
5570;338.7175;3.387175;100
5580;323.95435;3.239543;100
5590;295.81558;2.958155;100
5600;332.3242;3.323242;100
5610;310.13965;3.101396;100
5620;325.8378;3.258377;100
5630;298.5312;2.985312;100
5640;347.79932;3.477993;100
5650;311.19254;3.111925;100
5660;344.43958;3.444395;100
5670;344.77487;3.447748;100
5680;315.4705;3.154705;100
5690;281.89255;2.818925;100
5700;334.65604;3.34656;100
5710;308.33072;3.083307;100
5720;337.6872;3.376872;100
5730;311.9091;3.11909;100
5740;330.10068;3.301006;100
5750;305.16556;3.051655;100
5760;336.6484;3.366484;100
5770;322.04218;3.220421;100
5780;329.66177;3.296617;100
5790;300.08517;3.000851;100
5800;324.7318;3.247317;100
5810;319.91693;3.199169;100
5820;347.4531;3.47453;100
5830;314.20242;3.142024;100
5840;358.5265;3.585264;100
5850;322.2287;3.222287;100
5860;337.26022;3.372602;100
5870;312.5282;3.125282;100
5880;347.18564;3.471856;100
5890;307.3815;3.073814;100
5900;346.88803;3.46888;100
5910;302.85272;3.028527;100
5920;358.32156;3.583215;100
5930;325.44897;3.254489;100
5940;363.59296;3.635929;100
5950;309.91446;3.099144;100
5960;337.4884;3.374884;100
5970;306.77777;3.067777;100
5980;358.9405;3.589404;100
5990;307.893;3.078929;100
6000;354.00317;3.540031;100
6010;332.3728;3.323727;100
6020;368.92868;3.689286;100
6030;325.45142;3.254514;100
6040;329.59363;3.295936;100
6050;345.65546;3.456554;100
6060;322.7844;3.227843;100
6070;344.7591;3.44759;100
6080;333.12424;3.331242;100
6090;389.4919;3.894919;100
6100;323.24673;3.232467;100
6110;340.39777;3.403977;100
6120;331.09128;3.310912;100
6130;377.1658;3.771657;100
6140;337.59665;3.375966;100
6150;359.01138;3.590113;100
6160;336.60013;3.366001;100
6170;380.95963;3.809596;100
6180;342.78214;3.427821;100
6190;361.19147;3.611914;100
6200;330.41916;3.304191;100
6210;360.3544;3.603544;100
6220;336.61755;3.366175;100
6230;337.53888;3.375388;100
6240;333.21176;3.332117;100
6250;337.32748;3.373274;100
6260;365.93762;3.659376;100
6270;341.22183;3.412218;100
6280;380.43262;3.804326;100
6290;327.73788;3.277378;100
6300;369.51987;3.695198;100
6310;340.55844;3.405584;100
6320;375.84445;3.758444;100
6330;336.79297;3.367929;100
6340;376.25986;3.762598;100
6350;343.09546;3.430954;100
6360;390.0187;3.900187;100
6370;412.9008;4.129007;100
6380;354.98175;3.549817;100
6390;398.1996;3.981995;100
6400;355.54617;3.555461;100
6410;386.93887;3.869388;100
6420;355.4741;3.55474;100
6430;386.60492;3.866049;100
6440;345.68564;3.456856;100
6450;402.5876;4.025875;100
6460;358.35114;3.583511;100
6470;381.82205;3.81822;100
6480;399.75113;3.997511;100
6490;378.13025;3.781302;100
6500;397.40558;3.974055;100
6510;435.5216;4.355215;100
6520;396.21725;3.962172;100
6530;364.50095;3.645009;100
6540;339.3021;3.39302;100
6550;363.88467;3.638846;100
6560;359.54605;3.59546;100
6570;506.43832;5.064383;100
6580;383.00742;3.830074;100
6590;390.34497;3.903449;100
6600;424.27258;4.242725;100
6610;363.87836;3.638783;100
6620;403.30676;4.033067;100
6630;362.8083;3.628082;100
6640;407.13834;4.071383;100
6650;345.6283;3.456282;100
6660;391.20966;3.912096;100
6670;349.187;3.49187;100
6680;393.77057;3.937705;100
6690;385.41544;3.854154;100
6700;411.37686;4.113768;100
6710;415.63333;4.156333;100
6720;448.801;4.48801;100
6730;393.26508;3.93265;100
6740;409.40305;4.09403;100
6750;386.8451;3.86845;100
6760;390.2057;3.902057;100
6770;358.73187;3.587318;100
6780;385.28384;3.852838;100
6790;373.6575;3.736575;100
6800;401.1214;4.011214;100
6810;366.37643;3.663764;100
6820;382.77017;3.827701;100
6830;376.52435;3.765243;100
6840;418.83572;4.188357;100
6850;373.91608;3.73916;100
6860;373.70526;3.737052;100
6870;381.8279;3.818279;100
6880;351.02463;3.510246;100
6890;392.4342;3.924342;100
6900;361.13943;3.611394;100
6910;371.69818;3.716981;100
6920;351.1495;3.511495;100
6930;366.63342;3.666334;100
6940;380.47363;3.804736;100
6950;397.22452;3.972245;100
6960;357.6798;3.576797;100
6970;397.53906;3.97539;100
6980;371.31345;3.713134;100
6990;403.7417;4.037417;100
7000;366.4864;3.664864;100
7010;380.58856;3.805885;100
7020;383.31924;3.833192;100
7030;426.83725;4.268372;100
7040;380.30383;3.803038;100
7050;427.71103;4.27711;100
7060;356.43497;3.564349;100
7070;407.09293;4.070929;100
7080;359.16263;3.591626;100
7090;403.4469;4.034469;100
7100;360.27435;3.602743;100
7110;418.1396;4.181395;100
7120;376.07025;3.760702;100
7130;420.45322;4.204532;100
7140;374.85327;3.748532;100
7150;396.83292;3.968329;100
7160;381.93015;3.819301;100
7170;409.51596;4.095159;100
7180;394.56674;3.945667;100
7190;375.27432;3.752743;100
7200;406.651;4.06651;100
7210;381.08075;3.810807;100
7220;439.4011;4.39401;100
7230;404.52606;4.04526;100
7240;392.94647;3.929464;100
7250;434.6928;4.346927;100
7260;394.15604;3.94156;100
7270;379.16623;3.791662;100
7280;413.09888;4.130988;100
7290;392.6835;3.926834;100
7300;429.71735;4.297173;100
7310;439.4628;4.394627;100
7320;403.38303;4.03383;100
7330;426.68683;4.266868;100
7340;377.20862;3.772086;100
7350;455.55295;4.555529;100
7360;434.45346;4.344534;100
7370;400.5043;4.005042;100
7380;469.6996;4.696995;100
7390;385.1987;3.851986;100
7400;464.61362;4.646136;100
7410;467.82742;4.678274;100
7420;438.05;4.380499;100
7430;458.9;4.588999;100
7440;453.94928;4.539492;100
7450;441.35947;4.413594;100
7460;403.13092;4.031309;100
7470;438.23312;4.382331;100
7480;429.9027;4.299027;100
7490;400.67892;4.006789;100
7500;442.7473;4.427473;100
7510;391.0112;3.910112;100
7520;458.27942;4.582794;100
7530;410.2145;4.102144;100
7540;432.01434;4.320143;100
7550;396.8142;3.968142;100
7560;404.3021;4.04302;100
7570;479.08496;4.790849;100
7580;409.08612;4.090861;100
7590;444.4215;4.444215;100
7600;409.8579;4.098579;100
7610;438.92154;4.389215;100
7620;408.08414;4.080841;100
7630;415.81726;4.158172;100
7640;460.99106;4.60991;100
7650;403.46597;4.034659;100
7660;412.60632;4.126063;100
7670;386.96506;3.86965;100
7680;441.64374;4.416437;100
7690;398.59286;3.985928;100
7700;396.63123;3.966312;100
7710;446.0295;4.460295;100
7720;395.79575;3.957957;100
7730;445.26096;4.452609;100
7740;410.578;4.10578;100
7750;416.8876;4.168876;100
7760;451.3358;4.513357;100
7770;405.0711;4.050711;100
7780;461.59204;4.61592;100
7790;421.8575;4.218574;100
7800;458.9559;4.589559;100
7810;443.66266;4.436626;100
7820;422.7677;4.227677;100
7830;468.80676;4.688067;100
7840;414.15982;4.141597;100
7850;465.18182;4.651818;100
7860;435.7847;4.357847;100
7870;418.0353;4.180352;100
7880;472.6473;4.726472;100
7890;432.57574;4.325757;100
7900;475.7124;4.757124;100
7910;430.04346;4.300434;100
7920;475.38086;4.753808;100
7930;461.56314;4.615631;100
7940;411.13864;4.111386;100
7950;453.68344;4.536834;100
7960;416.46396;4.164639;100
7970;453.66498;4.536649;100
7980;428.2033;4.282032;100
7990;411.40048;4.114004;100
8000;486.49905;4.86499;100
8010;429.3862;4.293862;100
8020;480.93747;4.809374;100
8030;480.12027;4.801202;100
8040;449.35574;4.493557;100
8050;483.35995;4.833599;100
8060;440.30118;4.403011;100
8070;479.69492;4.796949;100
8080;427.82993;4.278299;100
8090;406.38235;4.063823;100
8100;460.93918;4.609391;100
8110;456.7668;4.567668;100
8120;488.52472;4.885247;100
8130;419.14218;4.191421;100
8140;431.82404;4.31824;100
8150;486.71686;4.867168;100
8160;480.68588;4.806858;100
8170;465.40247;4.654024;100
8180;433.8723;4.338723;100
8190;432.3615;4.323614;100
8200;497.3188;4.973187;100
8210;440.87213;4.408721;100
8220;517.7199;5.177199;100
8230;474.87033;4.748703;100
8240;430.19272;4.301927;100
8250;521.36395;5.213639;100
8260;427.28345;4.272834;100
8270;485.88528;4.858852;100
8280;457.3947;4.573947;100
8290;458.54733;4.585473;100
8300;490.55624;4.905562;100
8310;453.73087;4.537308;100
8320;468.04092;4.680409;100
8330;482.5277;4.825276;100
8340;439.15384;4.391538;100
8350;486.6363;4.866362;100
8360;449.68588;4.496858;100
8370;503.7171;5.03717;100
8380;501.2273;5.012272;100
8390;443.59985;4.435998;100
8400;502.45047;5.024504;100
8410;458.4072;4.584072;100
8420;431.91122;4.319112;100
8430;494.52942;4.945294;100
8440;464.37112;4.643711;100
8450;515.8442;5.158441;100
8460;494.83972;4.948397;100
8470;450.72757;4.507275;100
8480;486.74576;4.867457;100
8490;454.31445;4.543144;100
8500;541.2402;5.412401;100
8510;490.42148;4.904214;100
8520;459.28433;4.592843;100
8530;502.83884;5.028388;100
8540;471.7287;4.717287;100
8550;448.76697;4.487669;100
8560;517.3014;5.173013;100
8570;463.25024;4.632502;100
8580;476.87335;4.768733;100
8590;463.18912;4.631891;100
8600;446.95013;4.469501;100
8610;507.87283;5.078728;100
8620;444.20477;4.442047;100
8630;426.9449;4.269449;100
8640;488.66577;4.886657;100
8650;458.00665;4.580066;100
8660;517.41614;5.174161;100
8670;461.36142;4.613614;100
8680;455.0628;4.550628;100
8690;520.9975;5.209974;100
8700;461.78824;4.617882;100
8710;485.50784;4.855078;100
8720;499.39136;4.993913;100
8730;474.8397;4.748396;100
8740;508.28925;5.082892;100
8750;480.41675;4.804167;100
8760;446.84125;4.468412;100
8770;520.566;5.205659;100
8780;489.1435;4.891434;100
8790;490.70175;4.907017;100
8800;576.4122;5.764121;100
8810;513.26324;5.132632;100
8820;513.1316;5.131315;100
8830;513.6966;5.136966;100
8840;480.49164;4.804916;100
8850;874.8601;8.7486;100
8860;504.92963;5.049296;100
8870;473.30225;4.733022;100
8880;503.7544;5.037544;100
8890;468.43732;4.684372;100
8900;549.1178;5.491177;100
8910;511.72873;5.117287;100
8920;471.64343;4.716434;100
8930;512.93976;5.129397;100
8940;516.7404;5.167404;100
8950;499.9604;4.999603;100
8960;526.3233;5.263232;100
8970;533.50757;5.335075;100
8980;463.37866;4.633786;100
8990;541.65924;5.416592;100
9000;478.77765;4.787776;100
9010;470.6363;4.706362;100
9020;517.8416;5.178416;100
9030;488.74014;4.887401;100
9040;548.52313;5.485231;100
9050;536.7377;5.367376;100
9060;470.82892;4.708289;100
9070;525.26855;5.252685;100
9080;514.9702;5.149702;100
9090;512.2883;5.122883;100
9100;537.63074;5.376307;100
9110;503.278;5.03278;100
9120;483.94403;4.83944;100
9130;532.8139;5.328139;100
9140;503.21634;5.032163;100
9150;479.00665;4.790066;100
9160;533.6665;5.336665;100
9170;484.5926;4.845925;100
9180;543.44556;5.434455;100
9190;524.503;5.245029;100
9200;468.88663;4.688866;100
9210;519.27136;5.192713;100
9220;506.98938;5.069893;100
9230;502.52234;5.025223;100
9240;525.0981;5.250981;100
9250;504.51804;5.04518;100
9260;475.29446;4.752944;100
9270;516.23035;5.162303;100
9280;567.38586;5.673858;100
9290;509.2873;5.092872;100
9300;532.66626;5.326662;100
9310;550.86224;5.508622;100
9320;499.237;4.99237;100
9330;517.20447;5.172044;100
9340;498.35446;4.983544;100
9350;489.53424;4.895342;100
9360;541.2054;5.412053;100
9370;524.7512;5.247512;100
9380;505.49103;5.05491;100
9390;531.74677;5.317467;100
