Size; Duration;Mean;Median;Min;Max
60;416.583293; 4.165832; 2.273500; 10.226209; 11.312373
61;411.858706; 4.118587; 2.787000; 18.635833; 15.627504
62;408.936548; 4.089365; 2.755792; 8.256292; 8.184723
63;405.838708; 4.058387; 2.652792; 10.213667; 8.479597
64;404.967330; 4.049673; 2.695625; 8.194709; 7.111871
65;411.892211; 4.118922; 2.383875; 25.289541; 22.152088
66;409.649794; 4.096497; 2.835833; 6.548042; 5.903119
67;420.282585; 4.202825; 2.540083; 19.377167; 16.854491
68;412.266210; 4.122662; 2.749250; 11.066125; 10.214454
69;418.104205; 4.181042; 2.730208; 24.231917; 21.351738
70;405.657049; 4.056570; 3.047917; 5.627334; 4.378376
71;403.038878; 4.030388; 3.070042; 6.080375; 4.772642
72;402.462877; 4.024628; 2.959125; 5.535459; 4.928688
73;415.600417; 4.156004; 2.632792; 8.420041; 8.181100
74;409.795625; 4.097956; 2.879791; 7.490792; 6.980787
75;412.977758; 4.129777; 2.998833; 7.555084; 6.024966
76;401.899457; 4.018994; 3.082500; 5.190958; 4.291488
77;422.610627; 4.226106; 2.923000; 25.194333; 21.706199
78;405.694461; 4.056944; 3.025917; 5.791375; 5.472863
79;406.256669; 4.062566; 3.148125; 5.586791; 3.869733
80;410.490918; 4.104909; 3.240459; 8.814458; 6.427935
81;413.293295; 4.132932; 3.068208; 8.137875; 6.891418
82;432.326540; 4.323265; 2.459958; 16.401500; 18.479590
83;413.416750; 4.134167; 3.173292; 10.511000; 7.922756
84;404.639748; 4.046397; 3.056292; 5.359625; 4.595795
85;413.095332; 4.130953; 2.991542; 7.151166; 6.362554
86;411.946206; 4.119462; 3.041042; 6.869708; 5.478151
87;414.769957; 4.147699; 3.004166; 6.511666; 6.286035
88;411.032955; 4.110329; 3.082959; 7.143291; 6.032033
89;405.645962; 4.056459; 3.228542; 5.676584; 4.440531
90;408.749046; 4.087490; 3.121166; 12.464750; 9.204310
91;420.038292; 4.200382; 3.043500; 9.580958; 7.838145
92;421.223746; 4.212237; 3.371750; 13.632833; 11.753753
93;424.060420; 4.240604; 2.931750; 10.464750; 8.756196
94;412.347535; 4.123475; 3.187500; 6.518875; 5.779476
95;406.532998; 4.065329; 3.239167; 7.313084; 4.970097
96;412.659580; 4.126595; 3.399584; 6.183750; 5.122950
97;401.917329; 4.019173; 3.542708; 4.959208; 2.919835
98;411.459416; 4.114594; 3.206083; 9.305208; 6.864467
99;411.885122; 4.118851; 3.443084; 6.047500; 4.322192
