Size; Duration;Mean;Median;Min;Max
68;122.568545; 1.225685; 0.970750; 1.915833; 1.514270
69;120.466292; 1.204662; 1.027208; 1.636959; 1.239105
70;122.647254; 1.226472; 0.957958; 2.023083; 1.497946
71;122.198537; 1.221985; 1.015250; 1.892709; 1.325949
72;122.997952; 1.229979; 0.986833; 2.600125; 1.952182
73;125.158581; 1.251585; 0.897500; 2.610583; 2.288905
74;122.679801; 1.226798; 1.001000; 1.698459; 1.423256
75;123.338584; 1.233385; 0.956375; 2.124084; 1.549483
76;122.284579; 1.222845; 0.954167; 2.527166; 1.864568
77;122.849498; 1.228494; 0.990833; 2.706875; 2.108153
78;124.989834; 1.249898; 0.949334; 3.364125; 2.733612
79;120.612044; 1.206120; 1.075375; 1.573541; 1.048956
80;122.227288; 1.222272; 1.027166; 1.986625; 1.324313
81;123.407791; 1.234077; 0.981792; 1.907375; 1.595216
82;122.873087; 1.228730; 1.015833; 1.936333; 1.335892
83;121.595462; 1.215954; 1.115375; 1.560667; 0.905384
84;121.260374; 1.212603; 1.082416; 1.609083; 0.923792
85;122.395870; 1.223958; 0.982958; 1.810417; 1.382836
86;121.424758; 1.214247; 0.998542; 2.794125; 1.904287
87;120.284965; 1.202849; 1.057875; 1.644500; 1.202907
88;121.881457; 1.218814; 1.086125; 1.654750; 1.069309
89;121.532627; 1.215326; 1.085000; 1.574000; 0.955525
90;122.228410; 1.222284; 1.094583; 1.727625; 1.166775
91;122.188507; 1.221885; 1.090209; 1.608375; 1.040580
92;124.569291; 1.245692; 1.092292; 1.755084; 1.174763
93;128.338915; 1.283389; 1.134750; 1.924916; 1.276222
94;124.054045; 1.240540; 1.078958; 1.945833; 1.358432
95;131.110583; 1.311105; 1.122166; 2.448959; 2.165205
96;125.562461; 1.255624; 1.117792; 1.619000; 0.915607
97;179.398208; 1.793982; 1.099333; 6.761458; 9.384118
98;123.250000; 1.232500; 1.065959; 1.830041; 1.398975
99;130.088292; 1.300882; 1.122209; 2.856875; 2.188198
