Size; Duration;Mean;Median;Min;Max
60;256.495335; 2.564953; 1.785291; 3.251875; 3.211509
61;261.326124; 2.613261; 1.664750; 3.339166; 4.240205
62;263.472662; 2.634726; 1.834917; 3.357333; 2.988960
63;267.392996; 2.673929; 1.963916; 3.228958; 2.970214
64;261.343210; 2.613432; 1.807708; 3.511500; 3.196729
65;261.863581; 2.618635; 1.863292; 3.246208; 3.380640
66;264.609994; 2.646099; 1.904166; 3.302833; 2.846601
67;263.371833; 2.633718; 1.961042; 3.350833; 2.862300
68;261.053877; 2.610538; 1.988833; 3.269292; 2.732940
69;263.117710; 2.631177; 2.002667; 3.200583; 2.533318
70;253.946791; 2.539467; 1.957000; 3.213042; 2.606677
71;263.323667; 2.633236; 1.905792; 3.209833; 2.904773
72;261.225996; 2.612259; 1.975625; 3.125917; 2.593140
73;257.070711; 2.570707; 1.449333; 4.138250; 3.243482
74;256.049125; 2.560491; 1.803750; 3.222500; 2.671903
75;263.472255; 2.634722; 1.728666; 3.422750; 3.527788
76;257.745497; 2.577454; 1.956042; 3.198708; 2.802015
77;261.731834; 2.617318; 2.007417; 3.209834; 2.619894
78;259.442462; 2.594424; 1.998958; 3.216416; 2.341617
79;260.805084; 2.608050; 2.167167; 3.230084; 2.152494
80;261.976626; 2.619766; 2.012750; 3.306625; 2.719384
81;259.510870; 2.595108; 2.176042; 3.295708; 2.167419
82;261.663167; 2.616631; 2.187500; 3.296791; 1.999360
83;260.727162; 2.607271; 1.942250; 3.311792; 2.664506
84;261.365332; 2.613653; 2.034958; 3.182583; 2.427729
85;258.969582; 2.589695; 2.178500; 3.296291; 2.119949
86;257.415085; 2.574150; 2.186542; 3.194083; 1.939428
87;260.979083; 2.609790; 2.090458; 3.182625; 2.202097
88;258.409125; 2.584091; 2.178333; 3.225917; 1.899416
89;255.404123; 2.554041; 2.261042; 3.252500; 1.914755
90;257.574334; 2.575743; 2.204625; 3.209375; 2.012879
91;260.894131; 2.608941; 1.970250; 3.225917; 2.627374
92;260.831336; 2.608313; 2.117583; 3.204292; 2.267796
93;259.941873; 2.599418; 2.223625; 3.338958; 2.101406
94;258.756875; 2.587568; 2.069250; 3.288167; 2.203352
95;258.066045; 2.580660; 2.123375; 3.304292; 1.904238
96;258.634121; 2.586341; 2.189792; 3.195833; 1.915519
97;258.687920; 2.586879; 2.043750; 3.259666; 2.290493
98;259.999664; 2.599996; 2.023250; 3.351000; 2.324441
99;255.378370; 2.553783; 2.203000; 3.270500; 2.088611
